NL91ABNA0417164300	EUR	20260302	10814,25	10668,73	20260302	-145,52	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: VATTENFALL KLANTENSERVICE NV  OMSCHRIJVING: ENERGIE TERMIJNBEDRAG
NL91ABNA0417164300	EUR	20260303	10668,73	10515,78	20260303	-152,95	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: ZILVEREN KRUIS ZORGVERZEKERINGEN  OMSCHRIJVING: ZORGPREMIE
NL91ABNA0417164300	EUR	20260303	10515,78	10474,78	20260303	-41,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: ODIDO NETHERLANDS BV  OMSCHRIJVING: ABONNEMENT MOBIEL
NL91ABNA0417164300	EUR	20260304	10474,78	10411,58	20260304	-63,20	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: CENTRAAL BEHEER  OMSCHRIJVING: AUTOVERZEKERING
NL91ABNA0417164300	EUR	20260305	10411,58	10353,58	20260305	-58,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: BASIC FIT NEDERLAND BV  OMSCHRIJVING: ABONNEMENT
NL91ABNA0417164300	EUR	20260306	10353,58	10270,73	20260306	-82,85	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 06.03.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260311	10270,73	10218,10	20260311	-52,63	BEA, Betaalpas                   JUMBO AMSTERDAM,PAS345  NR:9A2B1C, 11.03.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260317	10218,10	10158,27	20260317	-59,83	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 17.03.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260319	10158,27	10064,53	20260319	-93,74	BEA, Betaalpas                   SHELL AMSTERDAM ZUID,PAS345  NR:9A2B1C, 19.03.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260323	10064,53	10007,63	20260323	-56,90	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 23.03.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260307	10007,63	9557,63	20260307	-450,00	SEPA OVERBOEKING                 NAAM: REVOLUT BANK UAB           IBAN: LT12 3250 0000 0000 0001  OMSCHRIJVING: TOP-UP EIGEN REKENING
NL91ABNA0417164300	EUR	20260328	9557,63	9115,84	20260328	-441,79	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: AMERICAN EXPRESS SERVICES EUROPE  OMSCHRIJVING: KAARTREKENING 3
NL91ABNA0417164300	EUR	20260424	9115,84	14279,09	20260424	5163,25	SEPA OVERBOEKING                 NAAM: KLAVERBLAD TECHNOLOGIE BV                    OMSCHRIJVING: SALARIS 4/2026
NL91ABNA0417164300	EUR	20260401	14279,09	12479,09	20260401	-1800,00	SEPA OVERBOEKING                 NAAM: J DE VRIES                 IBAN: NL22INGB0004567890  OMSCHRIJVING: GEZAMENLIJKE REKENING 4
NL91ABNA0417164300	EUR	20260402	12479,09	12324,10	20260402	-154,99	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: VATTENFALL KLANTENSERVICE NV  OMSCHRIJVING: ENERGIE TERMIJNBEDRAG
NL91ABNA0417164300	EUR	20260403	12324,10	12171,15	20260403	-152,95	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: ZILVEREN KRUIS ZORGVERZEKERINGEN  OMSCHRIJVING: ZORGPREMIE
NL91ABNA0417164300	EUR	20260403	12171,15	12130,15	20260403	-41,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: ODIDO NETHERLANDS BV  OMSCHRIJVING: ABONNEMENT MOBIEL
NL91ABNA0417164300	EUR	20260404	12130,15	12066,95	20260404	-63,20	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: CENTRAAL BEHEER  OMSCHRIJVING: AUTOVERZEKERING
NL91ABNA0417164300	EUR	20260405	12066,95	12008,95	20260405	-58,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: BASIC FIT NEDERLAND BV  OMSCHRIJVING: ABONNEMENT
NL91ABNA0417164300	EUR	20260408	12008,95	11792,95	20260408	-216,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: BELASTINGDIENST  OMSCHRIJVING: MOTORRIJTUIGENBELASTING
NL91ABNA0417164300	EUR	20260406	11792,95	11724,40	20260406	-68,55	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 06.04.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260411	11724,40	11648,51	20260411	-75,89	BEA, Betaalpas                   JUMBO AMSTERDAM,PAS345  NR:9A2B1C, 11.04.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260417	11648,51	11584,05	20260417	-64,46	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 17.04.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260419	11584,05	11492,48	20260419	-91,57	BEA, Betaalpas                   SHELL AMSTERDAM ZUID,PAS345  NR:9A2B1C, 19.04.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260423	11492,48	11441,06	20260423	-51,42	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 23.04.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260407	11441,06	11141,06	20260407	-300,00	SEPA OVERBOEKING                 NAAM: REVOLUT BANK UAB           IBAN: LT12 3250 0000 0000 0001  OMSCHRIJVING: TOP-UP EIGEN REKENING
NL91ABNA0417164300	EUR	20260428	11141,06	10675,29	20260428	-465,77	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: AMERICAN EXPRESS SERVICES EUROPE  OMSCHRIJVING: KAARTREKENING 4
NL91ABNA0417164300	EUR	20260524	10675,29	15949,15	20260524	5273,86	SEPA OVERBOEKING                 NAAM: KLAVERBLAD TECHNOLOGIE BV                    OMSCHRIJVING: SALARIS 5/2026
NL91ABNA0417164300	EUR	20260501	15949,15	14149,15	20260501	-1800,00	SEPA OVERBOEKING                 NAAM: J DE VRIES                 IBAN: NL22INGB0004567890  OMSCHRIJVING: GEZAMENLIJKE REKENING 5
NL91ABNA0417164300	EUR	20260502	14149,15	14007,79	20260502	-141,36	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: VATTENFALL KLANTENSERVICE NV  OMSCHRIJVING: ENERGIE TERMIJNBEDRAG
NL91ABNA0417164300	EUR	20260503	14007,79	13854,84	20260503	-152,95	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: ZILVEREN KRUIS ZORGVERZEKERINGEN  OMSCHRIJVING: ZORGPREMIE
NL91ABNA0417164300	EUR	20260503	13854,84	13813,84	20260503	-41,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: ODIDO NETHERLANDS BV  OMSCHRIJVING: ABONNEMENT MOBIEL
NL91ABNA0417164300	EUR	20260504	13813,84	13750,64	20260504	-63,20	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: CENTRAAL BEHEER  OMSCHRIJVING: AUTOVERZEKERING
NL91ABNA0417164300	EUR	20260505	13750,64	13692,64	20260505	-58,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: BASIC FIT NEDERLAND BV  OMSCHRIJVING: ABONNEMENT
NL91ABNA0417164300	EUR	20260506	13692,64	13629,79	20260506	-62,85	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 06.05.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260511	13629,79	13559,62	20260511	-70,17	BEA, Betaalpas                   JUMBO AMSTERDAM,PAS345  NR:9A2B1C, 11.05.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260517	13559,62	13515,36	20260517	-44,26	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 17.05.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260519	13515,36	13450,29	20260519	-65,07	BEA, Betaalpas                   SHELL AMSTERDAM ZUID,PAS345  NR:9A2B1C, 19.05.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260523	13450,29	13394,66	20260523	-55,63	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 23.05.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260507	13394,66	13094,66	20260507	-300,00	SEPA OVERBOEKING                 NAAM: REVOLUT BANK UAB           IBAN: LT12 3250 0000 0000 0001  OMSCHRIJVING: TOP-UP EIGEN REKENING
NL91ABNA0417164300	EUR	20260528	13094,66	12604,61	20260528	-490,05	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: AMERICAN EXPRESS SERVICES EUROPE  OMSCHRIJVING: KAARTREKENING 5
NL91ABNA0417164300	EUR	20260624	12604,61	17847,92	20260624	5243,31	SEPA OVERBOEKING                 NAAM: KLAVERBLAD TECHNOLOGIE BV                    OMSCHRIJVING: SALARIS 6/2026
NL91ABNA0417164300	EUR	20260601	17847,92	16047,92	20260601	-1800,00	SEPA OVERBOEKING                 NAAM: J DE VRIES                 IBAN: NL22INGB0004567890  OMSCHRIJVING: GEZAMENLIJKE REKENING 6
NL91ABNA0417164300	EUR	20260602	16047,92	15898,31	20260602	-149,61	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: VATTENFALL KLANTENSERVICE NV  OMSCHRIJVING: ENERGIE TERMIJNBEDRAG
NL91ABNA0417164300	EUR	20260603	15898,31	15745,36	20260603	-152,95	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: ZILVEREN KRUIS ZORGVERZEKERINGEN  OMSCHRIJVING: ZORGPREMIE
NL91ABNA0417164300	EUR	20260603	15745,36	15704,36	20260603	-41,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: ODIDO NETHERLANDS BV  OMSCHRIJVING: ABONNEMENT MOBIEL
NL91ABNA0417164300	EUR	20260604	15704,36	15641,16	20260604	-63,20	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: CENTRAAL BEHEER  OMSCHRIJVING: AUTOVERZEKERING
NL91ABNA0417164300	EUR	20260605	15641,16	15583,16	20260605	-58,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: BASIC FIT NEDERLAND BV  OMSCHRIJVING: ABONNEMENT
NL91ABNA0417164300	EUR	20260606	15583,16	15521,77	20260606	-61,39	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 06.06.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260611	15521,77	15445,08	20260611	-76,69	BEA, Betaalpas                   JUMBO AMSTERDAM,PAS345  NR:9A2B1C, 11.06.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260617	15445,08	15389,59	20260617	-55,49	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 17.06.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260619	15389,59	15320,14	20260619	-69,45	BEA, Betaalpas                   SHELL AMSTERDAM ZUID,PAS345  NR:9A2B1C, 19.06.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260623	15320,14	15273,30	20260623	-46,84	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 23.06.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260607	15273,30	14973,30	20260607	-300,00	SEPA OVERBOEKING                 NAAM: REVOLUT BANK UAB           IBAN: LT12 3250 0000 0000 0001  OMSCHRIJVING: TOP-UP EIGEN REKENING
NL91ABNA0417164300	EUR	20260628	14973,30	13185,17	20260628	-1788,13	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: AMERICAN EXPRESS SERVICES EUROPE  OMSCHRIJVING: KAARTREKENING 6
NL91ABNA0417164300	EUR	20260724	13185,17	18376,26	20260724	5191,09	SEPA OVERBOEKING                 NAAM: KLAVERBLAD TECHNOLOGIE BV                    OMSCHRIJVING: SALARIS 7/2026
NL91ABNA0417164300	EUR	20260701	18376,26	16576,26	20260701	-1800,00	SEPA OVERBOEKING                 NAAM: J DE VRIES                 IBAN: NL22INGB0004567890  OMSCHRIJVING: GEZAMENLIJKE REKENING 7
NL91ABNA0417164300	EUR	20260702	16576,26	16419,69	20260702	-156,57	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: VATTENFALL KLANTENSERVICE NV  OMSCHRIJVING: ENERGIE TERMIJNBEDRAG
NL91ABNA0417164300	EUR	20260703	16419,69	16266,74	20260703	-152,95	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: ZILVEREN KRUIS ZORGVERZEKERINGEN  OMSCHRIJVING: ZORGPREMIE
NL91ABNA0417164300	EUR	20260703	16266,74	16225,74	20260703	-41,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: ODIDO NETHERLANDS BV  OMSCHRIJVING: ABONNEMENT MOBIEL
NL91ABNA0417164300	EUR	20260704	16225,74	16162,54	20260704	-63,20	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: CENTRAAL BEHEER  OMSCHRIJVING: AUTOVERZEKERING
NL91ABNA0417164300	EUR	20260705	16162,54	16104,54	20260705	-58,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: BASIC FIT NEDERLAND BV  OMSCHRIJVING: ABONNEMENT
NL91ABNA0417164300	EUR	20260708	16104,54	15888,54	20260708	-216,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: BELASTINGDIENST  OMSCHRIJVING: MOTORRIJTUIGENBELASTING
NL91ABNA0417164300	EUR	20260706	15888,54	15826,91	20260706	-61,63	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 06.07.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260711	15826,91	15755,51	20260711	-71,40	BEA, Betaalpas                   JUMBO AMSTERDAM,PAS345  NR:9A2B1C, 11.07.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260717	15755,51	15686,47	20260717	-69,04	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 17.07.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260719	15686,47	15617,14	20260719	-69,33	BEA, Betaalpas                   SHELL AMSTERDAM ZUID,PAS345  NR:9A2B1C, 19.07.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260723	15617,14	15568,05	20260723	-49,09	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 23.07.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260707	15568,05	15268,05	20260707	-300,00	SEPA OVERBOEKING                 NAAM: REVOLUT BANK UAB           IBAN: LT12 3250 0000 0000 0001  OMSCHRIJVING: TOP-UP EIGEN REKENING
NL91ABNA0417164300	EUR	20260728	15268,05	14824,02	20260728	-444,03	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: AMERICAN EXPRESS SERVICES EUROPE  OMSCHRIJVING: KAARTREKENING 7
NL91ABNA0417164300	EUR	20260824	14824,02	20064,06	20260824	5240,04	SEPA OVERBOEKING                 NAAM: KLAVERBLAD TECHNOLOGIE BV                    OMSCHRIJVING: SALARIS 8/2026
NL91ABNA0417164300	EUR	20260801	20064,06	18264,06	20260801	-1800,00	SEPA OVERBOEKING                 NAAM: J DE VRIES                 IBAN: NL22INGB0004567890  OMSCHRIJVING: GEZAMENLIJKE REKENING 8
NL91ABNA0417164300	EUR	20260802	18264,06	18107,04	20260802	-157,02	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: VATTENFALL KLANTENSERVICE NV  OMSCHRIJVING: ENERGIE TERMIJNBEDRAG
NL91ABNA0417164300	EUR	20260803	18107,04	17954,09	20260803	-152,95	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: ZILVEREN KRUIS ZORGVERZEKERINGEN  OMSCHRIJVING: ZORGPREMIE
NL91ABNA0417164300	EUR	20260803	17954,09	17913,09	20260803	-41,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: ODIDO NETHERLANDS BV  OMSCHRIJVING: ABONNEMENT MOBIEL
NL91ABNA0417164300	EUR	20260804	17913,09	17849,89	20260804	-63,20	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: CENTRAAL BEHEER  OMSCHRIJVING: AUTOVERZEKERING
NL91ABNA0417164300	EUR	20260805	17849,89	17791,89	20260805	-58,00	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: BASIC FIT NEDERLAND BV  OMSCHRIJVING: ABONNEMENT
NL91ABNA0417164300	EUR	20260806	17791,89	17703,34	20260806	-88,55	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 06.08.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260811	17703,34	17647,74	20260811	-55,60	BEA, Betaalpas                   JUMBO AMSTERDAM,PAS345  NR:9A2B1C, 11.08.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260817	17647,74	17603,12	20260817	-44,62	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 17.08.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260819	17603,12	17519,86	20260819	-83,26	BEA, Betaalpas                   SHELL AMSTERDAM ZUID,PAS345  NR:9A2B1C, 19.08.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260823	17519,86	17466,38	20260823	-53,48	BEA, Betaalpas                   ALBERT HEIJN 1533,PAS345  NR:9A2B1C, 23.08.26/13:24 AMSTERDAM
NL91ABNA0417164300	EUR	20260807	17466,38	17166,38	20260807	-300,00	SEPA OVERBOEKING                 NAAM: REVOLUT BANK UAB           IBAN: LT12 3250 0000 0000 0001  OMSCHRIJVING: TOP-UP EIGEN REKENING
NL91ABNA0417164300	EUR	20260828	17166,38	16719,68	20260828	-446,70	SEPA INCASSO ALGEMEEN DOORLOPEND  INCASSANT: AMERICAN EXPRESS SERVICES EUROPE  OMSCHRIJVING: KAARTREKENING 8
